search_term,status,campaign_id,campaign_name,ad_group_id,ad_group_name,keyword_text,match_type,impressions,clicks,cost,conversions,conversion_value,ctr,cpc,is_brand_term,routing_status,routing_reason,natural_intent,blocked_from
product order management system,NONE,22740783748,Search - NonBrand,181971021779,OMS,best order management systems,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
sales order management software,NONE,22740783748,Search - NonBrand,181971021779,OMS,best order management systems,EXACT,6,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
service order management software,NONE,22740783748,Search - NonBrand,181971021779,OMS,best order management systems,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
software for order entry,NONE,22740783748,Search - NonBrand,181971021779,OMS,best order management systems,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,OMS
software for order processing,NONE,22740783748,Search - NonBrand,181971021779,OMS,best order management systems,EXACT,2,1,96.11,0.0,0.0,50.0,96.11,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,OMS
software oms,NONE,22740783748,Search - NonBrand,181971021779,OMS,best order management systems,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
software to keep track of orders,NONE,22740783748,Search - NonBrand,181971021779,OMS,best order management systems,EXACT,1,1,75.69,0.0,0.0,100.0,75.69,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
software to manage orders,NONE,22740783748,Search - NonBrand,181971021779,OMS,best order management systems,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,OMS
supplier order management software,NONE,22740783748,Search - NonBrand,181971021779,OMS,best order management systems,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
top 10 order management systems,NONE,22740783748,Search - NonBrand,181971021779,OMS,best order management systems,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
top oms,NONE,22740783748,Search - NonBrand,181971021779,OMS,best order management systems,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
top oms providers,NONE,22740783748,Search - NonBrand,181971021779,OMS,best order management systems,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
top oms systems,NONE,22740783748,Search - NonBrand,181971021779,OMS,best order management systems,EXACT,9,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
top order management system,NONE,22740783748,Search - NonBrand,181971021779,OMS,best order management systems,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
top order management systems,NONE,22740783748,Search - NonBrand,181971021779,OMS,best order management systems,EXACT,21,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
e commerce order management platform,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
e commerce order management software,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
ecommerce order and inventory management software,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,
ecommerce order management,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
ecommerce order management software,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
ecommerce order management system,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,8,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
ecommerce order management systems,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
managing online orders,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
oms ec,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
oms in ecommerce,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
oms in retail,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
oms marketplace,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,"B2B EComm, NB - General B2B"
oms order management system,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,7,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,"NB - General B2B, NB - General B2B"
oms platform,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
oms platforms,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
oms retail,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,5,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
oms software,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,5,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
oms system,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,14,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
online order processing system,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,2,1,109.14,0.0,0.0,50.0,109.14,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,OMS
online store management system,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
order fulfillment software for ecommerce,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
order management for retailers,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
order management software,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
order management software for ecommerce,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
order management system,ADDED,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,5,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
order management system ecommerce,ADDED,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
order management system for ecommerce,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
order management system retail,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,4,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
retail oms,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,12,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
retail order management system,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
sales order management software,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
web based order management,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
web order management,NONE,22740783748,Search - NonBrand,181971021779,OMS,order management system ecommerce,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
cloud oms,NONE,22740783748,Search - NonBrand,181971021779,OMS,global order management system,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
global order management system,ADDED,22740783748,Search - NonBrand,181971021779,OMS,global order management system,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
oms in logistics,NONE,22740783748,Search - NonBrand,181971021779,OMS,global order management system,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
oms order,NONE,22740783748,Search - NonBrand,181971021779,OMS,global order management system,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
oms order management system,NONE,22740783748,Search - NonBrand,181971021779,OMS,global order management system,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,"NB - General B2B, NB - General B2B"
oms platform,NONE,22740783748,Search - NonBrand,181971021779,OMS,global order management system,EXACT,5,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
oms platforms,NONE,22740783748,Search - NonBrand,181971021779,OMS,global order management system,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
oms software,NONE,22740783748,Search - NonBrand,181971021779,OMS,global order management system,EXACT,7,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
oms system,NONE,22740783748,Search - NonBrand,181971021779,OMS,global order management system,EXACT,17,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
order management system oms,NONE,22740783748,Search - NonBrand,181971021779,OMS,global order management system,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,"NB - General B2B, NB - General B2B"
best ecommerce order management software,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
e commerce order management platform,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
e commerce order management software,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
ecommerce oms,ADDED,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,8,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
ecommerce operations management,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
ecommerce order management,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
ecommerce order management software,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
ecommerce order management system,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,5,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
ecommerce order management systems,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
management online shop,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
oms commerce,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,9,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
oms digital,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
oms e commerce,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
oms ec,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
oms ecommerce,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,25,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
oms fulfillment,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,6,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,"NB - General B2B, NB - General B2B"
oms in ecommerce,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,7,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
oms in retail,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
oms order management system,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,9,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,"NB - General B2B, NB - General B2B"
oms orders,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
oms platform,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
oms retail,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
oms software,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
oms system,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,5,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
order management platform,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
order management software for ecommerce,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
order management system,ADDED,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,20,1,88.09,0.0,0.0,5.0,88.09,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
order management system for ecommerce,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
order management system oms,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,5,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,"NB - General B2B, NB - General B2B"
order management systems,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
retail oms,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,5,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
retail order management,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
retail order management system,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,NB - General B2B
what is oms in ecommerce,NONE,22740783748,Search - NonBrand,181971021779,OMS,ecommerce oms,EXACT,5,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches OMS theme,OMS,"B2B EComm, OMS, NB - General B2B"
